DISTRICTS,SOIL_TYPE,COMMODITIES,SEASONS,WATER_REQ,Min_Temp,Max_Temp,Ideal_Hum,N,P,K
Kodagu,Coastal Alluvial Soil,Brinjal,Winter,MODERATE,20,32,65,80,50,50
Kodagu,Coastal Alluvial Soil,Cabbage,Winter,MODERATE,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,Capsicum,Monsoon,MODERATE,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,Capsicum,Post-Monsoon,MODERATE,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,Carrot,Post-Monsoon,MODERATE,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,Cauliflower,Winter,MODERATE,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,Coconut,Annual,HIGH,20,32,80,100,60,150
Kodagu,Coastal Alluvial Soil,Cucumber(Kheera),Monsoon,MODERATE,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,Cucumber(Kheera),Summer,MODERATE,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,Ginger(Green),Monsoon,MODERATE,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,Green Chilli,Monsoon,MODERATE,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,Green Chilli,Summer,MODERATE,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,Green Peas,Post-Monsoon,MODERATE,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,Guava,Annual,MODERATE,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,Jowar(Sorghum),Monsoon,LOW,24,34,50,60,30,30
Kodagu,Coastal Alluvial Soil,Jowar(Sorghum),Post-Monsoon,LOW,24,34,50,60,30,30
Kodagu,Coastal Alluvial Soil,Jute,Monsoon,MODERATE,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,Karbuja(Musk Melon),Summer,MODERATE,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,Lemon,Annual,MODERATE,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,Maize,Monsoon,MODERATE,18,32,65,70,40,45
Kodagu,Coastal Alluvial Soil,Mango,Summer,MODERATE,24,34,55,80,45,90
Kodagu,Coastal Alluvial Soil,Mango(Raw-Ripe),Summer,MODERATE,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,Marigold(Calcutta),Monsoon,MODERATE,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,Marigold(Calcutta),Post-Monsoon,MODERATE,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,Marigold(loose),Monsoon,MODERATE,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,Marigold(loose),Post-Monsoon,MODERATE,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,Mustard,Post-Monsoon,MODERATE,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,Onion,Monsoon,MODERATE,15,27,55,100,50,50
Kodagu,Coastal Alluvial Soil,Onion,Post-Monsoon,MODERATE,15,27,55,100,50,50
Kodagu,Coastal Alluvial Soil,Onion Green,Monsoon,MODERATE,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,Onion Green,Post-Monsoon,MODERATE,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,Orange,Annual,MODERATE,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,Paddy(Basmati),Monsoon,HIGH,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,Paddy(Basmati),Summer,HIGH,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,Paddy(Common),Monsoon,HIGH,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,Paddy(Common),Summer,HIGH,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,Papaya,Annual,MODERATE,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,Papaya(Raw),Annual,MODERATE,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,Pointed gourd(Parval),Summer,MODERATE,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,Pointed gourd(Parval),Monsoon,MODERATE,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,Pomegranate,Annual,MODERATE,20,35,45,70,40,60
Kodagu,Coastal Alluvial Soil,Potato,Monsoon,MODERATE,15,25,75,120,60,110
Kodagu,Coastal Alluvial Soil,Potato,Post-Monsoon,MODERATE,15,25,75,120,60,110
Kodagu,Coastal Alluvial Soil,Pumpkin,Mosoon,MODERATE,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,Pumpkin,Summer,MODERATE,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,Raddish,Post-Monsoon,MODERATE,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,Rice,Monsoon,HIGH,20,35,85,90,42,43
Kodagu,Coastal Alluvial Soil,Rice,Summer,HIGH,20,35,85,90,42,43
Kodagu,Coastal Alluvial Soil,Ridgegourd(Tori),Monsoon,MODERATE,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,Ridgegourd(Tori),Summer,MODERATE,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,Rose(Local),Annual,MODERATE,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,Round gourd,Monsoon,MODERATE,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,Seemebadnekai,Monsoon,MODERATE,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,Seemebadnekai,Summer,MODERATE,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,"Sesamum(Sesame,Gingelly,Til)",Monsoon,MODERATE,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,"Sesamum(Sesame,Gingelly,Til)",Post-Monsoon,MODERATE,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,Snakegourd,Monsoon,MODERATE,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,Snakegourd,Post-Monsoon,MODERATE,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,Soanf,Post-Monsoon,MODERATE,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,Soyabean,Monsoon,MODERATE,20,32,65,40,60,50
Kodagu,Coastal Alluvial Soil,Spinach,Annual,MODERATE,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,Sponge gourd,Monsoon,MODERATE,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,Sponge gourd,Summer,MODERATE,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,Sugarcane,Annual,HIGH,20,35,80,150,70,120
Kodagu,Coastal Alluvial Soil,Sweet Potato,Monsoon,MODERATE,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,Sweet Potato,Summer,MODERATE,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,Sweet Potato,Winter,MODERATE,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,Sweet Pumpkin,Monsoon,MODERATE,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,Sweet Pumpkin,Summer,MODERATE,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,Tender Coconut,Annual,HIGH,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,Thondekai,Monsoon,MODERATE,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,Thondekai,Summer,MODERATE,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,Turmeric,Monsoon,MODERATE,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,Tomatao,Monsoon,MODERATE,18,30,65,100,60,60
Kodagu,Coastal Alluvial Soil,Tomatao,Summer,MODERATE,18,30,65,100,60,60
Kodagu,Coastal Alluvial Soil,Tomatao,Winter',MODERATE,18,30,65,100,60,60
Kodagu,Coastal Alluvial Soil,Water Melon,Summer,MODERATE,20,30,60,80,45,50
Kodagu,Coastal Alluvial Soil,Wheat,Post-Monsoon,MODERATE,10,26,55,100,50,40
Kodagu,Coastal Alluvial Soil,White Peas,Post-Monsoon,MODERATE,20,30,60,80,45,50
Kolar,Red Soil,Bajra(Pearl Millet/Cumbu),Monsoon,LOW,25,38,45,50,30,30
Kolar,Red Soil,Bajra(Pearl Millet/Cumbu),Post-Monsoon,LOW,25,38,45,50,30,30
Kolar,Red Soil,Bajra(Pearl Millet/Cumbu),Summer,LOW,25,38,45,50,30,30
Kolar,Red Soil,Banana,Annual,HIGH,15,35,80,110,80,200
Kolar,Red Soil,Brinjal,Monsoon,MODERATE,20,32,65,80,50,50
Kolar,Red Soil,Brinjal,Summer,MODERATE,20,32,65,80,50,50
Kolar,Red Soil,Brinjal,Winter,MODERATE,20,32,65,80,50,50
Kolar,Red Soil,Cabbage,Winter,MODERATE,20,30,60,80,45,50
Kolar,Red Soil,Carrot,Post-Monsoon,MODERATE,20,30,60,80,45,50
Kolar,Red Soil,Cauliflower,Winter,MODERATE,20,30,60,80,45,50
Kolar,Red Soil,Coconut,Annual,HIGH,20,32,80,100,60,150
Kolar,Red Soil,Ginger(Green),Monsoon,MODERATE,20,30,60,80,45,50
Kolar,Red Soil,Green Avare(W),Post-Monsoon,MODERATE,20,30,60,80,45,50
Kolar,Red Soil,Green Chilli,Monsoon,MODERATE,20,30,60,80,45,50
Kolar,Red Soil,Green Chilli,Summer,MODERATE,20,30,60,80,45,50
Kolar,Red Soil,Green Peas,Post-Monsoon,MODERATE,20,30,60,80,45,50
Kolar,Red Soil,Groundnut,Monsoon,MODERATE,20,30,60,80,45,50
Kolar,Red Soil,Guava,Annual,MODERATE,20,30,60,80,45,50
Kolar,Red Soil,Lemon,Annual,MODERATE,20,30,60,80,45,50
Kolar,Red Soil,Maize,Monsoon,MODERATE,18,32,65,70,40,45
Kolar,Red Soil,Mango,Summer,MODERATE,24,34,55,80,45,90
Kolar,Red Soil,Mango(Raw-Ripe),Summer,MODERATE,20,30,60,80,45,50
Kolar,Red Soil,Marigold(Calcutta),Monsoon,MODERATE,20,30,60,80,45,50
Kolar,Red Soil,Marigold(Calcutta),Post-Monsoon,MODERATE,20,30,60,80,45,50
Kolar,Red Soil,Marigold(loose),Monsoon,MODERATE,20,30,60,80,45,50
Kolar,Red Soil,Marigold(loose),Post-Monsoon,MODERATE,20,30,60,80,45,50
Kolar,Red Soil,Millets,Monsoon,LOW,20,30,60,80,45,50
Kolar,Red Soil,Onion,Monsoon,MODERATE,15,27,55,100,50,50
Kolar,Red Soil,Onion,Post-Monsoon,MODERATE,15,27,55,100,50,50
Kolar,Red Soil,Onion Green,Monsoon,MODERATE,20,30,60,80,45,50
Kolar,Red Soil,Onion Green,Post-Monsoon,MODERATE,20,30,60,80,45,50
Kolar,Red Soil,Orange,Annual,MODERATE,20,30,60,80,45,50
Kolar,Red Soil,Papaya,Annual,MODERATE,20,30,60,80,45,50
Kolar,Red Soil,Papaya(Raw),Annual,MODERATE,20,30,60,80,45,50
Kolar,Red Soil,Pineapple,Annual,MODERATE,20,30,60,80,45,50
Kolar,Red Soil,Potato,Monsoon,MODERATE,15,25,75,120,60,110
Kolar,Red Soil,Potato,Post-Monsoon,MODERATE,15,25,75,120,60,110
Kolar,Red Soil,Raddish,Post-Monsoon,MODERATE,20,30,60,80,45,50
Kolar,Red Soil,Red Gram,Monsoon,LOW,20,30,60,80,45,50
Kolar,Red Soil,Rose(Local),Annual,MODERATE,20,30,60,80,45,50
Kolar,Red Soil,Rubber,Annual,HIGH,20,30,60,80,45,50
Kolar,Red Soil,Season Leaves,Annual,MODERATE,20,30,60,80,45,50
Kolar,Red Soil,Seemebadnekai,Monsoon,MODERATE,20,30,60,80,45,50
Kolar,Red Soil,Seemebadnekai,Summer,MODERATE,20,30,60,80,45,50
Kolar,Red Soil,"Sesamum(Sesame,Gingelly,Til)",Monsoon,MODERATE,20,30,60,80,45,50
Kolar,Red Soil,"Sesamum(Sesame,Gingelly,Til)",Post-Monsoon,MODERATE,20,30,60,80,45,50
Kolar,Red Soil,Spinach,Annual,MODERATE,20,30,60,80,45,50
Kolar,Red Soil,Surat Beans(Papadi),Monsoon,MODERATE,20,30,60,80,45,50
Kolar,Red Soil,Surat Beans(Papadi),Winter,MODERATE,20,30,60,80,45,50
Kolar,Red Soil,Sweet Potato,Monsoon,MODERATE,20,30,60,80,45,50
Kolar,Red Soil,Sweet Potato,Summer,MODERATE,20,30,60,80,45,50
Kolar,Red Soil,Sweet Potato,Winter,MODERATE,20,30,60,80,45,50
Kolar,Red Soil,Tamarind Fruit,Annual,LOW,20,30,60,80,45,50
Kolar,Red Soil,Thondekai,Monsoon,MODERATE,20,30,60,80,45,50
Kolar,Red Soil,Thondekai,Summer,MODERATE,20,30,60,80,45,50
Kolar,Red Soil,Turmeric,Monsoon,MODERATE,20,30,60,80,45,50
Kolar,Red Soil,Tomatao,Monsoon,MODERATE,18,30,65,100,60,60
Kolar,Red Soil,Tomatao,Summer,MODERATE,18,30,65,100,60,60
Kolar,Red Soil,Tomatao,Winter',MODERATE,18,30,65,100,60,60
Kolar,Red Soil,White Peas,Post-Monsoon,MODERATE,20,30,60,80,45,50
Koppal,Black Soil,Bajra(Pearl Millet/Cumbu),Monsoon,LOW,25,38,45,50,30,30
Koppal,Black Soil,Bajra(Pearl Millet/Cumbu),Post-Monsoon,LOW,25,38,45,50,30,30
Koppal,Black Soil,Bajra(Pearl Millet/Cumbu),Summer,LOW,25,38,45,50,30,30
Koppal,Black Soil,Banana,Annual,HIGH,15,35,80,110,80,200
Koppal,Black Soil,Bhindi(Ladies Finger),Monsoon,MODERATE,22,35,65,60,40,40
Koppal,Black Soil,Bhindi(Ladies Finger),Summer,MODERATE,22,35,65,60,40,40
Koppal,Black Soil,Bitter gourd,Monsoon,MODERATE,20,30,60,80,45,50
Koppal,Black Soil,Bitter gourd,Summer,MODERATE,20,30,60,80,45,50
Koppal,Black Soil,Bottle gourd,Monsoon,MODERATE,20,30,60,80,45,50
Koppal,Black Soil,Bottle gourd,Summer,MODERATE,20,30,60,80,45,50
Koppal,Black Soil,Brinjal,Monsoon,MODERATE,20,32,65,80,50,50
Koppal,Black Soil,Brinjal,Summer,MODERATE,20,32,65,80,50,50
Koppal,Black Soil,Brinjal,Winter,MODERATE,20,32,65,80,50,50
Koppal,Black Soil,Capsicum,Monsoon,MODERATE,20,30,60,80,45,50
Koppal,Black Soil,Capsicum,Post-Monsoon,MODERATE,20,30,60,80,45,50
Koppal,Black Soil,Cucumber(Kheera),Monsoon,MODERATE,20,30,60,80,45,50
Koppal,Black Soil,Cucumber(Kheera),Summer,MODERATE,20,30,60,80,45,50
Koppal,Black Soil,Green Avare(W),Post-Monsoon,MODERATE,20,30,60,80,45,50
Koppal,Black Soil,Green Chilli,Monsoon,MODERATE,20,30,60,80,45,50
Koppal,Black Soil,Green Chilli,Summer,MODERATE,20,30,60,80,45,50
Koppal,Black Soil,Groundnut,Monsoon,MODERATE,20,30,60,80,45,50
Koppal,Black Soil,Guava,Annual,MODERATE,20,30,60,80,45,50
Koppal,Black Soil,Jowar(Sorghum),Monsoon,LOW,24,34,50,60,30,30
Koppal,Black Soil,Jowar(Sorghum),Post-Monsoon,LOW,24,34,50,60,30,30
Koppal,Black Soil,Karbuja(Musk Melon),Summer,MODERATE,20,30,60,80,45,50
Koppal,Black Soil,Lemon,Annual,MODERATE,20,30,60,80,45,50
Koppal,Black Soil,Maize,Monsoon,MODERATE,18,32,65,70,40,45
Koppal,Black Soil,Mango,Summer,MODERATE,24,34,55,80,45,90
Koppal,Black Soil,Mango(Raw-Ripe),Summer,MODERATE,20,30,60,80,45,50
Koppal,Black Soil,Millets,Monsoon,LOW,20,30,60,80,45,50
Koppal,Black Soil,Mustard,Post-Monsoon,MODERATE,20,30,60,80,45,50
Koppal,Black Soil,Onion,Monsoon,MODERATE,15,27,55,100,50,50
Koppal,Black Soil,Onion,Post-Monsoon,MODERATE,15,27,55,100,50,50
Koppal,Black Soil,Onion Green,Monsoon,MODERATE,20,30,60,80,45,50
Koppal,Black Soil,Onion Green,Post-Monsoon,MODERATE,20,30,60,80,45,50
Koppal,Black Soil,Orange,Annual,MODERATE,20,30,60,80,45,50
Koppal,Black Soil,Papaya,Annual,MODERATE,20,30,60,80,45,50
Koppal,Black Soil,Papaya(Raw),Annual,MODERATE,20,30,60,80,45,50
Koppal,Black Soil,Pomegranate,Annual,MODERATE,20,35,45,70,40,60
Koppal,Black Soil,Pumpkin,Mosoon,MODERATE,20,30,60,80,45,50
Koppal,Black Soil,Pumpkin,Summer,MODERATE,20,30,60,80,45,50
Koppal,Black Soil,Red Gram,Monsoon,LOW,20,30,60,80,45,50
Koppal,Black Soil,Ridgegourd(Tori),Monsoon,MODERATE,20,30,60,80,45,50
Koppal,Black Soil,Ridgegourd(Tori),Summer,MODERATE,20,30,60,80,45,50
Koppal,Black Soil,Round gourd,Monsoon,MODERATE,20,30,60,80,45,50
Koppal,Black Soil,Season Leaves,Annual,MODERATE,20,30,60,80,45,50
Koppal,Black Soil,"Sesamum(Sesame,Gingelly,Til)",Monsoon,MODERATE,20,30,60,80,45,50
Koppal,Black Soil,"Sesamum(Sesame,Gingelly,Til)",Post-Monsoon,MODERATE,20,30,60,80,45,50
Koppal,Black Soil,Snakegourd,Monsoon,MODERATE,20,30,60,80,45,50
Koppal,Black Soil,Snakegourd,Post-Monsoon,MODERATE,20,30,60,80,45,50
Koppal,Black Soil,Soanf,Post-Monsoon,MODERATE,20,30,60,80,45,50
Koppal,Black Soil,Soyabean,Monsoon,MODERATE,20,32,65,40,60,50
Koppal,Black Soil,Sponge gourd,Monsoon,MODERATE,20,30,60,80,45,50
Koppal,Black Soil,Sponge gourd,Summer,MODERATE,20,30,60,80,45,50
Koppal,Black Soil,Sugarcane,Annual,HIGH,20,35,80,150,70,120
Koppal,Black Soil,Surat Beans(Papadi),Monsoon,MODERATE,20,30,60,80,45,50
Koppal,Black Soil,Surat Beans(Papadi),Winter,MODERATE,20,30,60,80,45,50
Koppal,Black Soil,Sweet Pumpkin,Monsoon,MODERATE,20,30,60,80,45,50
Koppal,Black Soil,Sweet Pumpkin,Summer,MODERATE,20,30,60,80,45,50
Koppal,Black Soil,Tamarind Fruit,Annual,LOW,20,30,60,80,45,50
Koppal,Black Soil,Tender Coconut,Annual,HIGH,20,30,60,80,45,50
Koppal,Black Soil,Thondekai,Monsoon,MODERATE,20,30,60,80,45,50
Koppal,Black Soil,Thondekai,Summer,MODERATE,20,30,60,80,45,50
Koppal,Black Soil,Tomatao,Monsoon,MODERATE,18,30,65,100,60,60
Koppal,Black Soil,Tomatao,Summer,MODERATE,18,30,65,100,60,60
Koppal,Black Soil,Tomatao,Winter',MODERATE,18,30,65,100,60,60
Koppal,Black Soil,Water Melon,Summer,MODERATE,20,30,60,80,45,50
Koppal,Black Soil,Wheat,Post-Monsoon,MODERATE,10,26,55,100,50,40
Mandya,Red Soil,Bajra(Pearl Millet/Cumbu),Monsoon,LOW,25,38,45,50,30,30
Mandya,Red Soil,Bajra(Pearl Millet/Cumbu),Post-Monsoon,LOW,25,38,45,50,30,30
Mandya,Red Soil,Bajra(Pearl Millet/Cumbu),Summer,LOW,25,38,45,50,30,30
Mandya,Red Soil,Banana,Annual,HIGH,15,35,80,110,80,200
Mandya,Red Soil,Brinjal,Monsoon,MODERATE,20,32,65,80,50,50
Mandya,Red Soil,Brinjal,Summer,MODERATE,20,32,65,80,50,50
Mandya,Red Soil,Brinjal,Winter,MODERATE,20,32,65,80,50,50
Mandya,Red Soil,Cabbage,Winter,MODERATE,20,30,60,80,45,50
Mandya,Red Soil,Carrot,Post-Monsoon,MODERATE,20,30,60,80,45,50
Mandya,Red Soil,Cauliflower,Winter,MODERATE,20,30,60,80,45,50
Mandya,Red Soil,Coconut,Annual,HIGH,20,32,80,100,60,150
Mandya,Red Soil,Ginger(Green),Monsoon,MODERATE,20,30,60,80,45,50
Mandya,Red Soil,Green Avare(W),Post-Monsoon,MODERATE,20,30,60,80,45,50
Mandya,Red Soil,Green Chilli,Monsoon,MODERATE,20,30,60,80,45,50
Mandya,Red Soil,Green Chilli,Summer,MODERATE,20,30,60,80,45,50
Mandya,Red Soil,Green Peas,Post-Monsoon,MODERATE,20,30,60,80,45,50
Mandya,Red Soil,Groundnut,Monsoon,MODERATE,20,30,60,80,45,50
Mandya,Red Soil,Guava,Annual,MODERATE,20,30,60,80,45,50
Mandya,Red Soil,Lemon,Annual,MODERATE,20,30,60,80,45,50
Mandya,Red Soil,Maize,Monsoon,MODERATE,18,32,65,70,40,45
Mandya,Red Soil,Mango,Summer,MODERATE,24,34,55,80,45,90
Mandya,Red Soil,Mango(Raw-Ripe),Summer,MODERATE,20,30,60,80,45,50
Mandya,Red Soil,Marigold(Calcutta),Monsoon,MODERATE,20,30,60,80,45,50
Mandya,Red Soil,Marigold(Calcutta),Post-Monsoon,MODERATE,20,30,60,80,45,50
Mandya,Red Soil,Marigold(loose),Monsoon,MODERATE,20,30,60,80,45,50
Mandya,Red Soil,Marigold(loose),Post-Monsoon,MODERATE,20,30,60,80,45,50
Mandya,Red Soil,Millets,Monsoon,LOW,20,30,60,80,45,50
Mandya,Red Soil,Onion,Monsoon,MODERATE,15,27,55,100,50,50
Mandya,Red Soil,Onion,Post-Monsoon,MODERATE,15,27,55,100,50,50
Mandya,Red Soil,Onion Green,Monsoon,MODERATE,20,30,60,80,45,50
Mandya,Red Soil,Onion Green,Post-Monsoon,MODERATE,20,30,60,80,45,50
Mandya,Red Soil,Orange,Annual,MODERATE,20,30,60,80,45,50
Mandya,Red Soil,Papaya,Annual,MODERATE,20,30,60,80,45,50
Mandya,Red Soil,Papaya(Raw),Annual,MODERATE,20,30,60,80,45,50
Mandya,Red Soil,Pineapple,Annual,MODERATE,20,30,60,80,45,50
Mandya,Red Soil,Potato,Monsoon,MODERATE,15,25,75,120,60,110
Mandya,Red Soil,Potato,Post-Monsoon,MODERATE,15,25,75,120,60,110
Mandya,Red Soil,Raddish,Post-Monsoon,MODERATE,20,30,60,80,45,50
Mandya,Red Soil,Red Gram,Monsoon,LOW,20,30,60,80,45,50
Mandya,Red Soil,Rose(Local),Annual,MODERATE,20,30,60,80,45,50
Mandya,Red Soil,Rubber,Annual,HIGH,20,30,60,80,45,50
Mandya,Red Soil,Season Leaves,Annual,MODERATE,20,30,60,80,45,50
Mandya,Red Soil,Seemebadnekai,Monsoon,MODERATE,20,30,60,80,45,50
Mandya,Red Soil,Seemebadnekai,Summer,MODERATE,20,30,60,80,45,50
Mandya,Red Soil,"Sesamum(Sesame,Gingelly,Til)",Monsoon,MODERATE,20,30,60,80,45,50
Mandya,Red Soil,"Sesamum(Sesame,Gingelly,Til)",Post-Monsoon,MODERATE,20,30,60,80,45,50
Mandya,Red Soil,Spinach,Annual,MODERATE,20,30,60,80,45,50
Mandya,Red Soil,Surat Beans(Papadi),Monsoon,MODERATE,20,30,60,80,45,50
Mandya,Red Soil,Surat Beans(Papadi),Winter,MODERATE,20,30,60,80,45,50
Mandya,Red Soil,Sweet Potato,Monsoon,MODERATE,20,30,60,80,45,50
Mandya,Red Soil,Sweet Potato,Summer,MODERATE,20,30,60,80,45,50
Mandya,Red Soil,Sweet Potato,Winter,MODERATE,20,30,60,80,45,50
Mandya,Red Soil,Tamarind Fruit,Annual,LOW,20,30,60,80,45,50
Mandya,Red Soil,Thondekai,Monsoon,MODERATE,20,30,60,80,45,50
Mandya,Red Soil,Thondekai,Summer,MODERATE,20,30,60,80,45,50
Mandya,Red Soil,Turmeric,Monsoon,MODERATE,20,30,60,80,45,50
Mandya,Red Soil,Tomatao,Monsoon,MODERATE,18,30,65,100,60,60
Mandya,Red Soil,Tomatao,Summer,MODERATE,18,30,65,100,60,60
Mandya,Red Soil,Tomatao,Winter',MODERATE,18,30,65,100,60,60
Mandya,Red Soil,White Peas,Post-Monsoon,MODERATE,20,30,60,80,45,50
Mysuru (Mysore),Red Soil,Bajra(Pearl Millet/Cumbu),Monsoon,LOW,25,38,45,50,30,30
Mysuru (Mysore),Red Soil,Bajra(Pearl Millet/Cumbu),Post-Monsoon,LOW,25,38,45,50,30,30
Mysuru (Mysore),Red Soil,Bajra(Pearl Millet/Cumbu),Summer,LOW,25,38,45,50,30,30
Mysuru (Mysore),Red Soil,Banana,Annual,HIGH,15,35,80,110,80,200
Mysuru (Mysore),Red Soil,Brinjal,Monsoon,MODERATE,20,32,65,80,50,50
Mysuru (Mysore),Red Soil,Brinjal,Summer,MODERATE,20,32,65,80,50,50
Mysuru (Mysore),Red Soil,Brinjal,Winter,MODERATE,20,32,65,80,50,50
Mysuru (Mysore),Red Soil,Cabbage,Winter,MODERATE,20,30,60,80,45,50
Mysuru (Mysore),Red Soil,Carrot,Post-Monsoon,MODERATE,20,30,60,80,45,50
Mysuru (Mysore),Red Soil,Cauliflower,Winter,MODERATE,20,30,60,80,45,50
Mysuru (Mysore),Red Soil,Coconut,Annual,HIGH,20,32,80,100,60,150
Mysuru (Mysore),Red Soil,Ginger(Green),Monsoon,MODERATE,20,30,60,80,45,50
Mysuru (Mysore),Red Soil,Green Avare(W),Post-Monsoon,MODERATE,20,30,60,80,45,50
Mysuru (Mysore),Red Soil,Green Chilli,Monsoon,MODERATE,20,30,60,80,45,50
Mysuru (Mysore),Red Soil,Green Chilli,Summer,MODERATE,20,30,60,80,45,50
Mysuru (Mysore),Red Soil,Green Peas,Post-Monsoon,MODERATE,20,30,60,80,45,50
Mysuru (Mysore),Red Soil,Groundnut,Monsoon,MODERATE,20,30,60,80,45,50
Mysuru (Mysore),Red Soil,Guava,Annual,MODERATE,20,30,60,80,45,50
Mysuru (Mysore),Red Soil,Lemon,Annual,MODERATE,20,30,60,80,45,50
Mysuru (Mysore),Red Soil,Maize,Monsoon,MODERATE,18,32,65,70,40,45
Mysuru (Mysore),Red Soil,Mango,Summer,MODERATE,24,34,55,80,45,90
Mysuru (Mysore),Red Soil,Mango(Raw-Ripe),Summer,MODERATE,20,30,60,80,45,50
Mysuru (Mysore),Red Soil,Marigold(Calcutta),Monsoon,MODERATE,20,30,60,80,45,50
Mysuru (Mysore),Red Soil,Marigold(Calcutta),Post-Monsoon,MODERATE,20,30,60,80,45,50
Mysuru (Mysore),Red Soil,Marigold(loose),Monsoon,MODERATE,20,30,60,80,45,50
Mysuru (Mysore),Red Soil,Marigold(loose),Post-Monsoon,MODERATE,20,30,60,80,45,50
Mysuru (Mysore),Red Soil,Millets,Monsoon,LOW,20,30,60,80,45,50
Mysuru (Mysore),Red Soil,Onion,Monsoon,MODERATE,15,27,55,100,50,50
Mysuru (Mysore),Red Soil,Onion,Post-Monsoon,MODERATE,15,27,55,100,50,50
Mysuru (Mysore),Red Soil,Onion Green,Monsoon,MODERATE,20,30,60,80,45,50
Mysuru (Mysore),Red Soil,Onion Green,Post-Monsoon,MODERATE,20,30,60,80,45,50
Mysuru (Mysore),Red Soil,Orange,Annual,MODERATE,20,30,60,80,45,50
Mysuru (Mysore),Red Soil,Papaya,Annual,MODERATE,20,30,60,80,45,50
Mysuru (Mysore),Red Soil,Papaya(Raw),Annual,MODERATE,20,30,60,80,45,50
Mysuru (Mysore),Red Soil,Pineapple,Annual,MODERATE,20,30,60,80,45,50
Mysuru (Mysore),Red Soil,Potato,Monsoon,MODERATE,15,25,75,120,60,110
Mysuru (Mysore),Red Soil,Potato,Post-Monsoon,MODERATE,15,25,75,120,60,110
Mysuru (Mysore),Red Soil,Raddish,Post-Monsoon,MODERATE,20,30,60,80,45,50
Mysuru (Mysore),Red Soil,Red Gram,Monsoon,LOW,20,30,60,80,45,50
Mysuru (Mysore),Red Soil,Rose(Local),Annual,MODERATE,20,30,60,80,45,50
Mysuru (Mysore),Red Soil,Rubber,Annual,HIGH,20,30,60,80,45,50
Mysuru (Mysore),Red Soil,Season Leaves,Annual,MODERATE,20,30,60,80,45,50
